Apparent.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.07620875201567204
60;2010/7/1 1:00;0.0825662116815022
120;2010/7/1 2:00;0.08165882493741251
180;2010/7/1 3:00;0.17298692549880001
240;2010/7/1 4:00;0.0888060748094495
300;2010/7/1 5:00;0.07623769157434429
360;2010/7/1 6:00;0.4299767881519747
420;2010/7/1 7:00;0.4694648470129114
480;2010/7/1 8:00;0.2450068581802297
540;2010/7/1 9:00;0.1353206027896091
600;2010/7/1 10:00;0.07711299197048024
660;2010/7/1 11:00;0.074883649269943
720;2010/7/1 12:00;0.0774631583881661
780;2010/7/1 13:00;0.1157800362882798
840;2010/7/1 14:00;0.14132154288720566
900;2010/7/1 15:00;0.08329312249499962
960;2010/7/1 16:00;0.08059272861640411
1020;2010/7/1 17:00;0.25877988551895026
1080;2010/7/1 18:00;2.2265331071927723
1140;2010/7/1 19:00;2.7726838171032973
1200;2010/7/1 20:00;2.7596271181237864
1260;2010/7/1 21:00;0.2202603920663944
1320;2010/7/1 22:00;0.1894162067429546
1380;2010/7/1 23:00;0.08507587229054588
1440;2010/7/2 0:00;0.16250159376871567
1500;2010/7/2 1:00;0.07851470859822325
1560;2010/7/2 2:00;0.07873126919868144
1620;2010/7/2 3:00;0.0786352956822
1680;2010/7/2 4:00;0.12948745898583258
1740;2010/7/2 5:00;0.1202678033363355
1800;2010/7/2 6:00;0.4108767998666351
1860;2010/7/2 7:00;0.45463693182696374
1920;2010/7/2 8:00;0.12188239374060954
1980;2010/7/2 9:00;0.1369276636738016
2040;2010/7/2 10:00;0.12511109624673658
2100;2010/7/2 11:00;0.07694922174017678
2160;2010/7/2 12:00;0.07731275915906705
2220;2010/7/2 13:00;0.082901638332658
2280;2010/7/2 14:00;0.08267283937303321
2340;2010/7/2 15:00;0.14927078151272224
2400;2010/7/2 16:00;0.09865858275433612
2460;2010/7/2 17:00;0.07835293210175168
2520;2010/7/2 18:00;0.28670295096648135
2580;2010/7/2 19:00;0.9035586944668799
2640;2010/7/2 20:00;0.37386435139643054
2700;2010/7/2 21:00;0.30401932355925265
2760;2010/7/2 22:00;0.16821191839306582
2820;2010/7/2 23:00;0.0792194404715565
2880;2010/7/3 0:00;0.07662549704447089
2940;2010/7/3 1:00;0.1326026944762526
3000;2010/7/3 2:00;0.11504227862741259
3060;2010/7/3 3:00;0.07845614764852643
3120;2010/7/3 4:00;0.08229311298728828
3180;2010/7/3 5:00;0.07554083231525256
3240;2010/7/3 6:00;0.5227747622314153
3300;2010/7/3 7:00;0.44102892411226713
3360;2010/7/3 8:00;0.07936085142889168
3420;2010/7/3 9:00;0.13025351165610127
3480;2010/7/3 10:00;0.25559708087470523
3540;2010/7/3 11:00;0.5155680006043263
3600;2010/7/3 12:00;1.165199538117207
3660;2010/7/3 13:00;0.08005863261349778
3720;2010/7/3 14:00;0.07718171604253447
3780;2010/7/3 15:00;0.1205074900912336
3840;2010/7/3 16:00;0.21098522550191223
3900;2010/7/3 17:00;0.6472769328046863
3960;2010/7/3 18:00;0.3288307409190042
4020;2010/7/3 19:00;0.10784177514969949
4080;2010/7/3 20:00;0.5855668289084353
4140;2010/7/3 21:00;0.21403875845217996
4200;2010/7/3 22:00;0.2582996120716986
4260;2010/7/3 23:00;0.09029129693440986
4320;2010/7/4 0:00;0.07778956286479637
4380;2010/7/4 1:00;0.0813910201565805
4440;2010/7/4 2:00;0.08308850173352895
4500;2010/7/4 3:00;0.15931049186420246
4560;2010/7/4 4:00;0.0790263249796392
4620;2010/7/4 5:00;0.08309312182781296
4680;2010/7/4 6:00;0.07611919319210812
4740;2010/7/4 7:00;0.6733491769305452
4800;2010/7/4 8:00;0.26504322391796725
4860;2010/7/4 9:00;0.11386345040328986
4920;2010/7/4 10:00;0.6349939893012028
4980;2010/7/4 11:00;1.13235542756908
5040;2010/7/4 12:00;0.45254752346429417
5100;2010/7/4 13:00;0.1452699802888384
5160;2010/7/4 14:00;0.6734508429503847
5220;2010/7/4 15:00;0.44968924702169305
5280;2010/7/4 16:00;0.21032572550077053
5340;2010/7/4 17:00;0.1672720750023314
5400;2010/7/4 18:00;0.28434199346906136
5460;2010/7/4 19:00;0.17950135480245735
5520;2010/7/4 20:00;0.11860995251374541
5580;2010/7/4 21:00;0.15171547279252487
5640;2010/7/4 22:00;0.3089003319669726
5700;2010/7/4 23:00;0.12757846613742096
5760;2010/7/5 0:00;0.07547927602824234
5820;2010/7/5 1:00;0.07353763587468803
5880;2010/7/5 2:00;0.08154393711430274
5940;2010/7/5 3:00;0.12037606071919273
6000;2010/7/5 4:00;0.1594610385792622
6060;2010/7/5 5:00;0.07758657028569854
6120;2010/7/5 6:00;0.07607275977749776
6180;2010/7/5 7:00;0.431289996804221
6240;2010/7/5 8:00;0.2483259493018342
6300;2010/7/5 9:00;0.11616447672654413
6360;2010/7/5 10:00;0.14058392226630698
6420;2010/7/5 11:00;0.07733690990160318
6480;2010/7/5 12:00;0.07909539466115374
6540;2010/7/5 13:00;0.0756598899135858
6600;2010/7/5 14:00;0.07500294138503252
6660;2010/7/5 15:00;0.2530302037075124
6720;2010/7/5 16:00;0.10287281062203031
6780;2010/7/5 17:00;0.22869137898246608
6840;2010/7/5 18:00;0.5994951819372766
6900;2010/7/5 19:00;0.20469976588515312
6960;2010/7/5 20:00;0.22858821138535645
7020;2010/7/5 21:00;0.799472543339592
7080;2010/7/5 22:00;0.17736155563444395
7140;2010/7/5 23:00;0.07410426968157297
7200;2010/7/6 0:00;0.07773206009137233
7260;2010/7/6 1:00;0.11437973071962704
7320;2010/7/6 2:00;0.137679928856172
7380;2010/7/6 3:00;0.07600120613585505
7440;2010/7/6 4:00;0.0788890307091081
7500;2010/7/6 5:00;0.08334337701881181
7560;2010/7/6 6:00;0.6245309122747619
7620;2010/7/6 7:00;0.16076661741090936
7680;2010/7/6 8:00;0.17596192058339302
7740;2010/7/6 9:00;0.08055342232969376
7800;2010/7/6 10:00;0.07598934954985415
7860;2010/7/6 11:00;0.08764805813507731
7920;2010/7/6 12:00;0.1673084867208335
7980;2010/7/6 13:00;0.07757755109394456
8040;2010/7/6 14:00;0.079582731616503
8100;2010/7/6 15:00;0.07277134165916928
8160;2010/7/6 16:00;0.08260204214508217
8220;2010/7/6 17:00;0.1989919900684891
8280;2010/7/6 18:00;0.2047655090050626
8340;2010/7/6 19:00;0.46584750550001314
8400;2010/7/6 20:00;0.21770622355749264
