Apparent.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.12549028894892408
60;2010/7/1 1:00;0.07532992225829867
120;2010/7/1 2:00;0.07197203841532179
180;2010/7/1 3:00;0.07125097725864081
240;2010/7/1 4:00;0.0976656509817468
300;2010/7/1 5:00;0.1262811654508229
360;2010/7/1 6:00;0.46407464781784796
420;2010/7/1 7:00;0.383073416245254
480;2010/7/1 8:00;0.09495769351558753
540;2010/7/1 9:00;0.25355584344669463
600;2010/7/1 10:00;0.23422894148719828
660;2010/7/1 11:00;0.27233759596859025
720;2010/7/1 12:00;0.07311999414214027
780;2010/7/1 13:00;0.10785664126064033
840;2010/7/1 14:00;0.21516811959012583
900;2010/7/1 15:00;0.1829021963954031
960;2010/7/1 16:00;0.12386270967128325
1020;2010/7/1 17:00;0.12686108262245482
1080;2010/7/1 18:00;0.08109887897611383
1140;2010/7/1 19:00;0.8377575012796316
1200;2010/7/1 20:00;0.3131512366692323
1260;2010/7/1 21:00;0.11614901593418664
1320;2010/7/1 22:00;0.0802202758387006
1380;2010/7/1 23:00;0.06845096199147772
1440;2010/7/2 0:00;0.06547612182624454
1500;2010/7/2 1:00;0.13406996942243168
1560;2010/7/2 2:00;0.10292915708131135
1620;2010/7/2 3:00;0.06546496809883955
1680;2010/7/2 4:00;0.06665591161290914
1740;2010/7/2 5:00;0.14703957948860605
1800;2010/7/2 6:00;0.7182336327200489
1860;2010/7/2 7:00;0.15520771204148626
1920;2010/7/2 8:00;0.09702772792819374
1980;2010/7/2 9:00;0.20699431296702325
2040;2010/7/2 10:00;0.19220338415303492
2100;2010/7/2 11:00;0.3401313198762323
2160;2010/7/2 12:00;0.3344517710419879
2220;2010/7/2 13:00;0.13336335557300036
2280;2010/7/2 14:00;0.13132854504741878
2340;2010/7/2 15:00;0.1368233738366968
2400;2010/7/2 16:00;0.20858221656758621
2460;2010/7/2 17:00;0.6107666088915449
2520;2010/7/2 18:00;0.6676426740582024
2580;2010/7/2 19:00;0.33370269921877044
2640;2010/7/2 20:00;0.12093014540407494
2700;2010/7/2 21:00;0.21774213714696755
2760;2010/7/2 22:00;0.1617870047041217
2820;2010/7/2 23:00;0.08104212453516815
2880;2010/7/3 0:00;0.06656233690894396
2940;2010/7/3 1:00;0.13261335633426766
3000;2010/7/3 2:00;0.10603932572151954
3060;2010/7/3 3:00;0.07342887119366409
3120;2010/7/3 4:00;0.07090107114818604
3180;2010/7/3 5:00;0.06922636906578586
3240;2010/7/3 6:00;0.11687200597755894
3300;2010/7/3 7:00;0.41970080888955424
3360;2010/7/3 8:00;0.49454581139489323
3420;2010/7/3 9:00;0.23380214048547399
3480;2010/7/3 10:00;0.2596329751943905
3540;2010/7/3 11:00;0.10357918014603053
3600;2010/7/3 12:00;0.3703409054028926
3660;2010/7/3 13:00;0.1681292458239624
3720;2010/7/3 14:00;0.12949126847008943
3780;2010/7/3 15:00;0.14857719425138988
3840;2010/7/3 16:00;0.12417776407189898
3900;2010/7/3 17:00;0.1562928410942689
3960;2010/7/3 18:00;0.19632907007704084
4020;2010/7/3 19:00;0.11353715771300484
4080;2010/7/3 20:00;0.1432863531768962
4140;2010/7/3 21:00;0.2005096329592977
4200;2010/7/3 22:00;0.18568505447588388
4260;2010/7/3 23:00;0.06898382671680575
4320;2010/7/4 0:00;0.06916123732519767
4380;2010/7/4 1:00;0.06982562970913907
4440;2010/7/4 2:00;0.07071224190314697
4500;2010/7/4 3:00;0.11591531879993752
4560;2010/7/4 4:00;0.10029518128787324
4620;2010/7/4 5:00;0.07366387842888886
4680;2010/7/4 6:00;0.07178299791715918
4740;2010/7/4 7:00;0.6546539722260484
4800;2010/7/4 8:00;0.4766101724040691
4860;2010/7/4 9:00;0.689343187267299
4920;2010/7/4 10:00;0.21369244839261206
4980;2010/7/4 11:00;0.29084867970416356
5040;2010/7/4 12:00;0.31421570484017747
5100;2010/7/4 13:00;0.5879065775181207
5160;2010/7/4 14:00;0.2089336527561684
5220;2010/7/4 15:00;0.07411140400461433
5280;2010/7/4 16:00;0.0888382066989859
5340;2010/7/4 17:00;0.11985847575730073
5400;2010/7/4 18:00;0.12191611647026901
5460;2010/7/4 19:00;0.07810839183414951
5520;2010/7/4 20:00;0.42394319300717076
5580;2010/7/4 21:00;0.11183290238592064
5640;2010/7/4 22:00;0.1695589135534328
5700;2010/7/4 23:00;0.0691633231594102
5760;2010/7/5 0:00;0.069154855694135
5820;2010/7/5 1:00;0.06667443385524244
5880;2010/7/5 2:00;0.06907853716613716
5940;2010/7/5 3:00;0.15356049990433715
6000;2010/7/5 4:00;0.07720575693916419
