Reactive.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.01473687453121952
60;2010/7/1 1:00;0.002856549184895781
120;2010/7/1 2:00;0.00784074303809053
180;2010/7/1 3:00;0.008084068856823244
240;2010/7/1 4:00;0.01591776249661746
300;2010/7/1 5:00;0.025153671043191335
360;2010/7/1 6:00;0.02192647321783154
420;2010/7/1 7:00;0.042030346354950045
480;2010/7/1 8:00;-0.015783569579349552
540;2010/7/1 9:00;0.012416784498692632
600;2010/7/1 10:00;0.008384603680284715
660;2010/7/1 11:00;0.020157427212989923
720;2010/7/1 12:00;0.008374920815660434
780;2010/7/1 13:00;0.019225694259400947
840;2010/7/1 14:00;0.024142616788942146
900;2010/7/1 15:00;0.01173680353193971
960;2010/7/1 16:00;0.023935852433934247
1020;2010/7/1 17:00;0.02458276195600629
1080;2010/7/1 18:00;0.001085178988395094
1140;2010/7/1 19:00;0.24417727562160046
1200;2010/7/1 20:00;0.06971172003966258
1260;2010/7/1 21:00;-0.009145603105890307
1320;2010/7/1 22:00;0.008489600546741978
1380;2010/7/1 23:00;0.0068403922652755375
1440;2010/7/2 0:00;0.003626950240604844
1500;2010/7/2 1:00;0.01739158050298855
1560;2010/7/2 2:00;0.011033237251741974
1620;2010/7/2 3:00;0.004466463033915526
1680;2010/7/2 4:00;0.006045181143896488
1740;2010/7/2 5:00;0.02886576450236992
1800;2010/7/2 6:00;0.04312262777108263
1860;2010/7/2 7:00;0.009286468829550623
1920;2010/7/2 8:00;-0.014526828872523302
1980;2010/7/2 9:00;-0.010708691570292366
2040;2010/7/2 10:00;-0.024372363611584454
2100;2010/7/2 11:00;0.036129541376057235
2160;2010/7/2 12:00;0.0900379162048364
2220;2010/7/2 13:00;0.02660885744189895
2280;2010/7/2 14:00;0.016393822326306384
2340;2010/7/2 15:00;0.009264760907581241
2400;2010/7/2 16:00;0.05087967907958936
2460;2010/7/2 17:00;0.17140197799917983
2520;2010/7/2 18:00;0.1534832088647853
2580;2010/7/2 19:00;0.05167289380852734
2640;2010/7/2 20:00;-0.008096814220269598
2700;2010/7/2 21:00;0.006553346356388267
2760;2010/7/2 22:00;-0.029532172606108333
2820;2010/7/2 23:00;-0.0009473092190618352
2880;2010/7/3 0:00;0.005962222222239759
2940;2010/7/3 1:00;0.026986232462527113
3000;2010/7/3 2:00;0.01615194053228329
3060;2010/7/3 3:00;-0.0024555448722341296
3120;2010/7/3 4:00;0.004800111738537111
3180;2010/7/3 5:00;0.006973750238523682
3240;2010/7/3 6:00;0.02199681014983869
3300;2010/7/3 7:00;0.04309992658718216
3360;2010/7/3 8:00;0.003073663735900125
3420;2010/7/3 9:00;0.02739203466318477
3480;2010/7/3 10:00;0.0018278487325840286
3540;2010/7/3 11:00;0.008478276016904705
3600;2010/7/3 12:00;0.031175032516026237
3660;2010/7/3 13:00;-0.0017857436075053449
3720;2010/7/3 14:00;0.019207640600253238
3780;2010/7/3 15:00;0.0008427611218141913
3840;2010/7/3 16:00;-0.0014786237355100935
3900;2010/7/3 17:00;0.032443534552917534
3960;2010/7/3 18:00;0.006894037654617829
4020;2010/7/3 19:00;-0.018081447503052954
4080;2010/7/3 20:00;-0.010400409643620323
4140;2010/7/3 21:00;-0.017161109598108445
4200;2010/7/3 22:00;0.030035949336436184
4260;2010/7/3 23:00;0.006988881653140259
4320;2010/7/4 0:00;0.007236155358862659
4380;2010/7/4 1:00;0.007990020401772015
4440;2010/7/4 2:00;0.007442450539219728
4500;2010/7/4 3:00;0.019134904368173077
4560;2010/7/4 4:00;0.003751798901989143
4620;2010/7/4 5:00;0.004620447320045757
4680;2010/7/4 6:00;0.008218432820616298
4740;2010/7/4 7:00;0.024882368499446056
4800;2010/7/4 8:00;0.08281551350786853
4860;2010/7/4 9:00;0.17324111736031875
4920;2010/7/4 10:00;0.02157277643421052
4980;2010/7/4 11:00;0.012738681170353431
5040;2010/7/4 12:00;0.062248660585725625
5100;2010/7/4 13:00;0.12410477226287289
5160;2010/7/4 14:00;-0.01585731825925855
5220;2010/7/4 15:00;0.004651433253784225
5280;2010/7/4 16:00;-0.00751696686017401
5340;2010/7/4 17:00;-0.0069080378285626244
5400;2010/7/4 18:00;0.023673615712049827
5460;2010/7/4 19:00;0.010586272812295827
5520;2010/7/4 20:00;0.09567518784966525
5580;2010/7/4 21:00;0.0027679707281389305
5640;2010/7/4 22:00;0.038274573183057714
5700;2010/7/4 23:00;0.007063601463738522
5760;2010/7/5 0:00;0.007153224884395975
5820;2010/7/5 1:00;0.005617545248887017
5880;2010/7/5 2:00;0.007020986041711304
5940;2010/7/5 3:00;0.029159793119715904
6000;2010/7/5 4:00;0.000808921094487788
6060;2010/7/5 5:00;0.005593067507937595
6120;2010/7/5 6:00;0.007059126129489802
6180;2010/7/5 7:00;0.03693578423085272
6240;2010/7/5 8:00;0.015087530137622849
6300;2010/7/5 9:00;0.006911806320548388
6360;2010/7/5 10:00;0.038213093988685484
