Apparent.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.0707186660207778
60;2010/7/1 1:00;0.06241443154904427
120;2010/7/1 2:00;0.07919395380110787
180;2010/7/1 3:00;0.05442731547569633
240;2010/7/1 4:00;0.08056408361685896
300;2010/7/1 5:00;0.09094043046203276
360;2010/7/1 6:00;0.49604324862237015
420;2010/7/1 7:00;0.46828685875678955
480;2010/7/1 8:00;0.05489309777245962
540;2010/7/1 9:00;0.0785000620563798
600;2010/7/1 10:00;0.07849968862416734
660;2010/7/1 11:00;0.06415032828004494
720;2010/7/1 12:00;0.07007282138863397
780;2010/7/1 13:00;0.16753246939677405
840;2010/7/1 14:00;0.4162144299388995
900;2010/7/1 15:00;0.3349926504282603
960;2010/7/1 16:00;0.47239323520482585
1020;2010/7/1 17:00;1.8432669152113115
1080;2010/7/1 18:00;1.594796010961371
1140;2010/7/1 19:00;0.8818065923155766
1200;2010/7/1 20:00;0.28353265221884494
1260;2010/7/1 21:00;0.4524989661504542
1320;2010/7/1 22:00;0.449402938384883
1380;2010/7/1 23:00;0.14827966316251712
1440;2010/7/2 0:00;0.0709143555956583
1500;2010/7/2 1:00;0.07676150153643618
1560;2010/7/2 2:00;0.05649912580618239
1620;2010/7/2 3:00;0.07503942817115065
1680;2010/7/2 4:00;0.19010753073170056
1740;2010/7/2 5:00;0.4790503084327736
1800;2010/7/2 6:00;0.2756587753410118
1860;2010/7/2 7:00;0.8957953355442607
1920;2010/7/2 8:00;0.33088562389550846
1980;2010/7/2 9:00;0.06960475292692182
2040;2010/7/2 10:00;0.06053960031017035
2100;2010/7/2 11:00;0.07708586423864526
2160;2010/7/2 12:00;0.274114674653684
2220;2010/7/2 13:00;0.3752434515076494
2280;2010/7/2 14:00;0.3814433389923898
2340;2010/7/2 15:00;0.4409381165433922
2400;2010/7/2 16:00;0.375868517869054
2460;2010/7/2 17:00;0.9558389024537213
2520;2010/7/2 18:00;0.5033689712510183
2580;2010/7/2 19:00;1.3613680751360706
2640;2010/7/2 20:00;0.5516115334110706
2700;2010/7/2 21:00;0.3477711761060267
2760;2010/7/2 22:00;0.09747026766897587
2820;2010/7/2 23:00;0.08308052293581322
2880;2010/7/3 0:00;0.05489905395134414
2940;2010/7/3 1:00;0.08288878360314046
3000;2010/7/3 2:00;0.05431252033698283
3060;2010/7/3 3:00;0.08296851638836293
3120;2010/7/3 4:00;0.23791297911402953
3180;2010/7/3 5:00;0.4762126606677501
3240;2010/7/3 6:00;1.5337360747280635
3300;2010/7/3 7:00;1.0550007320206822
3360;2010/7/3 8:00;0.467967026814384
3420;2010/7/3 9:00;0.5201542108202563
3480;2010/7/3 10:00;2.2725312872371757
3540;2010/7/3 11:00;2.3526146033770527
3600;2010/7/3 12:00;0.3224540896541134
3660;2010/7/3 13:00;0.26947422097716106
3720;2010/7/3 14:00;0.346197844244893
3780;2010/7/3 15:00;0.25388880187108037
3840;2010/7/3 16:00;0.4176883069853381
3900;2010/7/3 17:00;0.2897647149121944
3960;2010/7/3 18:00;0.9333848507086536
4020;2010/7/3 19:00;1.2913434922743354
4080;2010/7/3 20:00;0.42658448910944424
4140;2010/7/3 21:00;1.056461681161414
4200;2010/7/3 22:00;0.2220715707831647
4260;2010/7/3 23:00;0.22367580274506707
4320;2010/7/4 0:00;0.054438537346130404
4380;2010/7/4 1:00;0.07892088342708692
4440;2010/7/4 2:00;0.0700161865146793
4500;2010/7/4 3:00;0.06449714075089306
4560;2010/7/4 4:00;0.08024898596767306
4620;2010/7/4 5:00;0.2951295846327722
4680;2010/7/4 6:00;0.41473646621005994
4740;2010/7/4 7:00;2.1851496949032363
4800;2010/7/4 8:00;0.5832057052098062
4860;2010/7/4 9:00;1.6214703352821884
4920;2010/7/4 10:00;0.6596897386062364
4980;2010/7/4 11:00;0.17905444188189595
5040;2010/7/4 12:00;1.3381877975121916
5100;2010/7/4 13:00;1.5549712913636309
5160;2010/7/4 14:00;0.663879911811581
5220;2010/7/4 15:00;0.9160625916667156
5280;2010/7/4 16:00;0.7325180097724426
5340;2010/7/4 17:00;0.4636118918186002
5400;2010/7/4 18:00;0.5007922180287654
5460;2010/7/4 19:00;1.48094791822572
