Reactive.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.05771196661592751
60;2010/7/1 1:00;0.06583871441664804
120;2010/7/1 2:00;0.07977642819052255
180;2010/7/1 3:00;0.05698909405705789
240;2010/7/1 4:00;0.05903789969530264
300;2010/7/1 5:00;0.08521953170331086
360;2010/7/1 6:00;0.1882893283361963
420;2010/7/1 7:00;0.10014150254693448
480;2010/7/1 8:00;0.053503023250092194
540;2010/7/1 9:00;0.08018502121661536
600;2010/7/1 10:00;0.067566913479303
660;2010/7/1 11:00;0.05009639974592458
720;2010/7/1 12:00;0.06087199900272609
780;2010/7/1 13:00;0.1262435011033542
840;2010/7/1 14:00;0.14587782193831048
900;2010/7/1 15:00;0.23523925525481426
960;2010/7/1 16:00;0.08366777044594619
1020;2010/7/1 17:00;0.12827839614186348
1080;2010/7/1 18:00;0.25422950362470925
1140;2010/7/1 19:00;0.5405793791517457
1200;2010/7/1 20:00;1.0725085648888912
1260;2010/7/1 21:00;0.6984150695058681
1320;2010/7/1 22:00;0.11632164352489967
1380;2010/7/1 23:00;0.0634650794935853
1440;2010/7/2 0:00;0.07371530583080663
1500;2010/7/2 1:00;0.06975478951971228
1560;2010/7/2 2:00;0.039169756484860256
1620;2010/7/2 3:00;0.07703584283191323
1680;2010/7/2 4:00;0.12273443294724125
1740;2010/7/2 5:00;0.11517162825383831
1800;2010/7/2 6:00;0.12429101811569414
1860;2010/7/2 7:00;0.10428634219322633
1920;2010/7/2 8:00;0.14172777367675204
1980;2010/7/2 9:00;0.08036597273268214
2040;2010/7/2 10:00;0.04525990257234696
2100;2010/7/2 11:00;0.0739132206051
2160;2010/7/2 12:00;0.07696921345484507
2220;2010/7/2 13:00;0.13287120939728214
2280;2010/7/2 14:00;0.08392487527130084
2340;2010/7/2 15:00;0.057009406092650455
2400;2010/7/2 16:00;0.10912493979208436
2460;2010/7/2 17:00;0.10578221178126257
2520;2010/7/2 18:00;0.24727291154144418
2580;2010/7/2 19:00;0.5329981607003572
2640;2010/7/2 20:00;0.43398886674984727
2700;2010/7/2 21:00;0.15574298298812056
2760;2010/7/2 22:00;0.13191856793128445
2820;2010/7/2 23:00;0.057594832864777214
2880;2010/7/3 0:00;0.045904930574784834
2940;2010/7/3 1:00;0.08400629496711436
3000;2010/7/3 2:00;0.05294143707588155
3060;2010/7/3 3:00;0.07939074590661045
3120;2010/7/3 4:00;0.059271509386977096
3180;2010/7/3 5:00;0.09142722214300762
3240;2010/7/3 6:00;0.10353975096455294
3300;2010/7/3 7:00;0.15606727602161038
3360;2010/7/3 8:00;1.1008378564476828
3420;2010/7/3 9:00;1.463338098481149
3480;2010/7/3 10:00;0.41728860552823227
3540;2010/7/3 11:00;0.377729637303378
3600;2010/7/3 12:00;0.2499882244696135
3660;2010/7/3 13:00;0.0756107257286679
3720;2010/7/3 14:00;0.9053324392908998
3780;2010/7/3 15:00;0.7929552288912851
3840;2010/7/3 16:00;0.06930564085665385
3900;2010/7/3 17:00;0.13640856066963908
3960;2010/7/3 18:00;0.24560748776188507
4020;2010/7/3 19:00;0.38428258736578896
4080;2010/7/3 20:00;0.2665149861503965
4140;2010/7/3 21:00;0.2534236783970559
4200;2010/7/3 22:00;0.22110660974055674
4260;2010/7/3 23:00;0.06827009123932093
4320;2010/7/4 0:00;0.06548246237300254
4380;2010/7/4 1:00;0.06968450333992345
4440;2010/7/4 2:00;0.05611329062733282
4500;2010/7/4 3:00;0.07737061416039268
4560;2010/7/4 4:00;0.05113986368139037
4620;2010/7/4 5:00;0.15311473314532162
4680;2010/7/4 6:00;0.19364169172609028
4740;2010/7/4 7:00;0.06950118853268686
4800;2010/7/4 8:00;1.0785951949212282
4860;2010/7/4 9:00;1.0651056066530844
4920;2010/7/4 10:00;0.6558682300395791
4980;2010/7/4 11:00;0.18583979739633502
5040;2010/7/4 12:00;0.10768780993359661
5100;2010/7/4 13:00;0.46453115366485515
5160;2010/7/4 14:00;0.2855125688093093
5220;2010/7/4 15:00;0.11694532978193704
5280;2010/7/4 16:00;0.180069383244517
5340;2010/7/4 17:00;0.13117218898210567
5400;2010/7/4 18:00;0.1931986178972273
5460;2010/7/4 19:00;0.3565218616105636
5520;2010/7/4 20:00;0.28171925629936584
5580;2010/7/4 21:00;0.16115102997232278
5640;2010/7/4 22:00;0.16406113358068936
5700;2010/7/4 23:00;0.08029728462830796
5760;2010/7/5 0:00;0.04860994197665014
5820;2010/7/5 1:00;0.08094049740440706
5880;2010/7/5 2:00;0.06165504416546397
5940;2010/7/5 3:00;0.04199168433754684
6000;2010/7/5 4:00;0.06446320074263977
6060;2010/7/5 5:00;0.09892576284591671
6120;2010/7/5 6:00;0.15285909606220244
6180;2010/7/5 7:00;0.08355373780743516
6240;2010/7/5 8:00;0.10379309461943756
6300;2010/7/5 9:00;0.07815811972850134
6360;2010/7/5 10:00;0.054779205207332475
6420;2010/7/5 11:00;0.04627096524678125
6480;2010/7/5 12:00;0.08390332465060527
6540;2010/7/5 13:00;0.05804028540531934
6600;2010/7/5 14:00;0.11095356154754331
6660;2010/7/5 15:00;0.08399549996788791
6720;2010/7/5 16:00;0.05897545978578092
6780;2010/7/5 17:00;0.1347635637784146
6840;2010/7/5 18:00;0.17337040011508623
6900;2010/7/5 19:00;0.9094536122023105
6960;2010/7/5 20:00;1.003823686112342
7020;2010/7/5 21:00;1.0382309093661055
7080;2010/7/5 22:00;0.41012270403139045
7140;2010/7/5 23:00;0.09365553758960297
7200;2010/7/6 0:00;0.08197597051365899
7260;2010/7/6 1:00;0.05470592185488065
7320;2010/7/6 2:00;0.06537725323359095
7380;2010/7/6 3:00;0.04978018214431105
7440;2010/7/6 4:00;0.07571743362069049
7500;2010/7/6 5:00;0.0689412292426969
7560;2010/7/6 6:00;0.06469972766145868
7620;2010/7/6 7:00;0.10187686198043903
7680;2010/7/6 8:00;0.04848090611928202
7740;2010/7/6 9:00;0.08465911134653496
7800;2010/7/6 10:00;0.04977495497718448
7860;2010/7/6 11:00;0.050389904719311554
7920;2010/7/6 12:00;0.10327106372821993
7980;2010/7/6 13:00;0.11613612781217149
8040;2010/7/6 14:00;0.12093499480927256
8100;2010/7/6 15:00;0.08624534519803762
8160;2010/7/6 16:00;0.11571735824937451
8220;2010/7/6 17:00;0.1286389923331094
8280;2010/7/6 18:00;0.15805001118773065
8340;2010/7/6 19:00;1.1947448698799594
8400;2010/7/6 20:00;1.2947340317321523
8460;2010/7/6 21:00;0.2616666110345899
8520;2010/7/6 22:00;0.130241599292504
8580;2010/7/6 23:00;0.10379398678787458
8640;2010/7/7 0:00;0.038583555695396635
8700;2010/7/7 1:00;0.08953958672483056
8760;2010/7/7 2:00;0.061502790894814204
8820;2010/7/7 3:00;0.0507340421356911
8880;2010/7/7 4:00;0.09657675363368041
8940;2010/7/7 5:00;0.08991488582230632
9000;2010/7/7 6:00;0.08734280951753884
9060;2010/7/7 7:00;0.14071843353459645
9120;2010/7/7 8:00;0.15894300636443776
9180;2010/7/7 9:00;0.06487522462774949
9240;2010/7/7 10:00;0.08053936695923718
9300;2010/7/7 11:00;0.046780458739720365
9360;2010/7/7 12:00;0.07708597430976695
9420;2010/7/7 13:00;0.11951370603337928
9480;2010/7/7 14:00;0.10760254664941728
9540;2010/7/7 15:00;0.12097247759828741
9600;2010/7/7 16:00;0.08409195152031643
9660;2010/7/7 17:00;0.1401088126694664
9720;2010/7/7 18:00;0.13583695669223095
9780;2010/7/7 19:00;0.2851903350077466
9840;2010/7/7 20:00;1.6884031108825615
9900;2010/7/7 21:00;1.0458781517414202
9960;2010/7/7 22:00;0.3283700219562291
10020;2010/7/7 23:00;0.0818322807080707
