Apparent.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.09730152510490112
60;2010/7/1 1:00;0.09751645685438583
120;2010/7/1 2:00;0.08356982541805708
180;2010/7/1 3:00;0.0918407976930807
240;2010/7/1 4:00;0.09732333373007607
300;2010/7/1 5:00;0.09120152561884586
360;2010/7/1 6:00;0.08506626995781559
420;2010/7/1 7:00;1.1357335072430115
480;2010/7/1 8:00;0.10418976244859281
540;2010/7/1 9:00;0.085585121527549
600;2010/7/1 10:00;0.6535286164337633
660;2010/7/1 11:00;0.11255029594157102
720;2010/7/1 12:00;0.9857740794174713
780;2010/7/1 13:00;0.8574198439424426
840;2010/7/1 14:00;0.729372662554162
900;2010/7/1 15:00;0.634276411261403
960;2010/7/1 16:00;0.31698740372619827
1020;2010/7/1 17:00;0.17317482525333014
1080;2010/7/1 18:00;0.37455682438493604
1140;2010/7/1 19:00;0.9272076930839045
1200;2010/7/1 20:00;0.5323442072380626
1260;2010/7/1 21:00;0.7548279804355665
1320;2010/7/1 22:00;0.5324748070062525
1380;2010/7/1 23:00;0.4162084872502182
1440;2010/7/2 0:00;0.09140637870905967
1500;2010/7/2 1:00;0.10441185451205633
1560;2010/7/2 2:00;0.07682407399321593
1620;2010/7/2 3:00;0.10314467645524536
1680;2010/7/2 4:00;0.07683693641963708
1740;2010/7/2 5:00;0.10379351857396359
1800;2010/7/2 6:00;0.07713031038347637
1860;2010/7/2 7:00;0.8634862380149656
1920;2010/7/2 8:00;1.477211504572709
1980;2010/7/2 9:00;0.13469564282880553
2040;2010/7/2 10:00;0.17149592871777156
2100;2010/7/2 11:00;1.2364077555277464
2160;2010/7/2 12:00;0.987013923782822
2220;2010/7/2 13:00;0.26113341016967856
2280;2010/7/2 14:00;0.08232336029150365
2340;2010/7/2 15:00;0.294243462092514
2400;2010/7/2 16:00;1.3981826083802225
2460;2010/7/2 17:00;0.31816903848773564
2520;2010/7/2 18:00;0.20952361885696283
2580;2010/7/2 19:00;1.1465728817584682
2640;2010/7/2 20:00;0.536658001207592
2700;2010/7/2 21:00;0.7057585599174806
2760;2010/7/2 22:00;0.5124439751527516
2820;2010/7/2 23:00;0.27082260501747635
2880;2010/7/3 0:00;0.07675756069662862
2940;2010/7/3 1:00;0.10490931843288848
3000;2010/7/3 2:00;0.07734355243497197
3060;2010/7/3 3:00;0.10550795391914587
3120;2010/7/3 4:00;0.07686629046133464
3180;2010/7/3 5:00;0.10477739701076368
3240;2010/7/3 6:00;0.07634782454518388
3300;2010/7/3 7:00;0.8837218113642561
3360;2010/7/3 8:00;0.7607672145530069
3420;2010/7/3 9:00;0.9007027560316273
3480;2010/7/3 10:00;0.291667175072713
3540;2010/7/3 11:00;0.17599959054444028
3600;2010/7/3 12:00;0.10314120958651073
3660;2010/7/3 13:00;0.10242358325690633
