Apparent.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.0629535152912822
60;2010/7/1 1:00;0.058719415452850594
120;2010/7/1 2:00;0.05638263907870401
180;2010/7/1 3:00;0.13209831358907526
240;2010/7/1 4:00;0.10632146824027855
300;2010/7/1 5:00;0.056013663647258044
360;2010/7/1 6:00;1.5012601504580172
420;2010/7/1 7:00;1.5846816074076882
480;2010/7/1 8:00;0.5820001195968845
540;2010/7/1 9:00;0.32087016729237733
600;2010/7/1 10:00;0.05490147962267304
660;2010/7/1 11:00;0.05444477510802043
720;2010/7/1 12:00;0.0755185128020417
780;2010/7/1 13:00;0.15994098636533952
840;2010/7/1 14:00;0.2140683007533651
900;2010/7/1 15:00;0.08475236129120921
960;2010/7/1 16:00;0.35304408245586694
1020;2010/7/1 17:00;0.6571599897526251
1080;2010/7/1 18:00;0.5139108535907768
1140;2010/7/1 19:00;1.0339606076529293
1200;2010/7/1 20:00;1.634334990572647
1260;2010/7/1 21:00;0.6969382088649948
1320;2010/7/1 22:00;0.9219550167898157
1380;2010/7/1 23:00;0.08369320327362888
1440;2010/7/2 0:00;0.14724131542570854
1500;2010/7/2 1:00;0.055777583051075254
1560;2010/7/2 2:00;0.05601213547795113
1620;2010/7/2 3:00;0.05567764999355093
1680;2010/7/2 4:00;0.15595211232674291
1740;2010/7/2 5:00;0.0967343507568286
1800;2010/7/2 6:00;1.0254678931568686
1860;2010/7/2 7:00;1.3528593896739707
1920;2010/7/2 8:00;0.15758638604862887
1980;2010/7/2 9:00;0.06767044226364083
2040;2010/7/2 10:00;0.17697336144418108
2100;2010/7/2 11:00;0.0546407075609223
2160;2010/7/2 12:00;0.054515147487360804
2220;2010/7/2 13:00;0.0628718126336049
2280;2010/7/2 14:00;0.08516216034443175
2340;2010/7/2 15:00;0.23137784384105103
2400;2010/7/2 16:00;0.0697202453523478
2460;2010/7/2 17:00;0.05574792215822587
2520;2010/7/2 18:00;0.5977379447167143
2580;2010/7/2 19:00;0.7876797580571709
2640;2010/7/2 20:00;0.5931164557928315
2700;2010/7/2 21:00;0.5319200186916948
2760;2010/7/2 22:00;0.31013919963118214
2820;2010/7/2 23:00;0.06307775041537032
2880;2010/7/3 0:00;0.05945309892301337
