Reactive.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.1848925983366532
60;2010/7/1 1:00;0.05727276265815384
120;2010/7/1 2:00;0.07301346229146417
180;2010/7/1 3:00;0.09800114558544855
240;2010/7/1 4:00;0.1486591709869934
300;2010/7/1 5:00;0.07977544636010556
360;2010/7/1 6:00;0.21958863484721797
420;2010/7/1 7:00;0.24182187150729484
480;2010/7/1 8:00;0.25579992311401256
540;2010/7/1 9:00;0.05569396001356565
600;2010/7/1 10:00;0.07787547325214964
660;2010/7/1 11:00;0.11565286417313446
720;2010/7/1 12:00;0.1024003764628175
780;2010/7/1 13:00;0.07262916920063206
840;2010/7/1 14:00;0.05842871090859038
900;2010/7/1 15:00;0.14905451253320381
960;2010/7/1 16:00;0.07998783899271612
1020;2010/7/1 17:00;0.34165569843258176
1080;2010/7/1 18:00;0.4930307108510226
1140;2010/7/1 19:00;0.3223904849494212
1200;2010/7/1 20:00;0.1569145540498861
1260;2010/7/1 21:00;0.2023592770775444
1320;2010/7/1 22:00;0.20174729532782867
1380;2010/7/1 23:00;0.10586559347360601
1440;2010/7/2 0:00;0.060846379326321316
1500;2010/7/2 1:00;0.0597460124127883
1560;2010/7/2 2:00;0.14566342714530142
1620;2010/7/2 3:00;0.10725666367859377
1680;2010/7/2 4:00;0.07699545225912016
1740;2010/7/2 5:00;0.08487616113697838
1800;2010/7/2 6:00;0.12078015773501136
1860;2010/7/2 7:00;0.4625221792798083
1920;2010/7/2 8:00;0.6954681639230867
1980;2010/7/2 9:00;0.7533576257888711
2040;2010/7/2 10:00;0.29044269329080163
2100;2010/7/2 11:00;0.12789871677489825
2160;2010/7/2 12:00;0.07849397087571164
2220;2010/7/2 13:00;0.07289696730490644
2280;2010/7/2 14:00;0.08461412553349265
2340;2010/7/2 15:00;0.14421053531840206
2400;2010/7/2 16:00;0.08894360137789081
2460;2010/7/2 17:00;0.06418609138438237
2520;2010/7/2 18:00;0.24604241907589247
2580;2010/7/2 19:00;0.3109286592855231
2640;2010/7/2 20:00;0.5100696697563212
2700;2010/7/2 21:00;0.9322072238285922
2760;2010/7/2 22:00;0.91632714816416
2820;2010/7/2 23:00;0.4454768891567982
2880;2010/7/3 0:00;0.05636350259422479
2940;2010/7/3 1:00;0.13201159905835197
3000;2010/7/3 2:00;0.116694890465925
3060;2010/7/3 3:00;0.072314746154316
3120;2010/7/3 4:00;0.0584047069335735
3180;2010/7/3 5:00;0.11128163161495336
3240;2010/7/3 6:00;0.5082329316604353
3300;2010/7/3 7:00;0.4275036250599486
3360;2010/7/3 8:00;0.20620086238169139
3420;2010/7/3 9:00;0.4501661188716948
3480;2010/7/3 10:00;0.5302394847022702
3540;2010/7/3 11:00;0.5758274351190306
3600;2010/7/3 12:00;0.10923710738117484
3660;2010/7/3 13:00;0.2286626014151881
3720;2010/7/3 14:00;0.1964443708949434
3780;2010/7/3 15:00;0.0950449291099387
3840;2010/7/3 16:00;0.08863495837107908
3900;2010/7/3 17:00;0.19441388716215893
3960;2010/7/3 18:00;0.2338938744970786
4020;2010/7/3 19:00;0.1437556850565798
4080;2010/7/3 20:00;0.2833072079464523
4140;2010/7/3 21:00;0.3296193380356108
4200;2010/7/3 22:00;0.21298212142738399
4260;2010/7/3 23:00;0.13532653724860266
4320;2010/7/4 0:00;0.05628604368780719
4380;2010/7/4 1:00;0.13648754049394976
4440;2010/7/4 2:00;0.11102634400406787
4500;2010/7/4 3:00;0.062213500833439524
4560;2010/7/4 4:00;0.06703431374239686
4620;2010/7/4 5:00;0.27989299613198015
4680;2010/7/4 6:00;0.40725700690343053
4740;2010/7/4 7:00;0.20456629100087279
4800;2010/7/4 8:00;0.1088292862284935
4860;2010/7/4 9:00;0.4558440794666355
4920;2010/7/4 10:00;0.45257657176548766
4980;2010/7/4 11:00;0.3143764078790798
5040;2010/7/4 12:00;0.7970611610799059
5100;2010/7/4 13:00;0.1824746914118757
5160;2010/7/4 14:00;0.6751723046828795
5220;2010/7/4 15:00;0.7341812641009817
5280;2010/7/4 16:00;0.19077972302044743
5340;2010/7/4 17:00;0.1513359034784652
5400;2010/7/4 18:00;0.13523577523469005
5460;2010/7/4 19:00;0.722815412898879
5520;2010/7/4 20:00;0.22232363306693387
5580;2010/7/4 21:00;0.33816707739759994
5640;2010/7/4 22:00;0.20178115362326957
5700;2010/7/4 23:00;0.14806820155330858
5760;2010/7/5 0:00;0.09708499783350918
5820;2010/7/5 1:00;0.11216545532619332
5880;2010/7/5 2:00;0.09750649395329271
5940;2010/7/5 3:00;0.05291043939330569
6000;2010/7/5 4:00;0.15046627650215158
6060;2010/7/5 5:00;0.05947827518983969
6120;2010/7/5 6:00;0.3475780952125496
6180;2010/7/5 7:00;0.31392922780551313
