Apparent.Timestep;Time;Sum [kWh]
0;2010/7/1 0:00;0.48841618503130296
60;2010/7/1 1:00;0.1801691044836077
120;2010/7/1 2:00;0.22992335678228282
180;2010/7/1 3:00;0.2791278164813086
240;2010/7/1 4:00;0.37282210487049566
300;2010/7/1 5:00;0.2518371329338433
360;2010/7/1 6:00;0.6994464893900705
420;2010/7/1 7:00;0.790336669439602
480;2010/7/1 8:00;0.7132598570325591
540;2010/7/1 9:00;0.17819789684331896
600;2010/7/1 10:00;0.21855625964403105
660;2010/7/1 11:00;0.3038158838729338
720;2010/7/1 12:00;0.29087559181060607
780;2010/7/1 13:00;0.2291801811928743
840;2010/7/1 14:00;0.18253724552266434
900;2010/7/1 15:00;0.3720183022567896
960;2010/7/1 16:00;0.2269252490601437
1020;2010/7/1 17:00;1.1686031947810385
1080;2010/7/1 18:00;1.739561294445883
1140;2010/7/1 19:00;0.8126396359595377
1200;2010/7/1 20:00;0.4907563320774899
1260;2010/7/1 21:00;0.6266679783690706
1320;2010/7/1 22:00;0.5758472519871344
1380;2010/7/1 23:00;0.2962003490031631
1440;2010/7/2 0:00;0.18681681184412352
1500;2010/7/2 1:00;0.18552158146233208
1560;2010/7/2 2:00;0.3861675380030326
1620;2010/7/2 3:00;0.3033831131879779
1680;2010/7/2 4:00;0.21564265240740732
1740;2010/7/2 5:00;0.25964546343145045
1800;2010/7/2 6:00;0.34121105256516665
1860;2010/7/2 7:00;1.4824873635764433
1920;2010/7/2 8:00;2.216220817061264
1980;2010/7/2 9:00;2.3810066844389044
2040;2010/7/2 10:00;0.8970385133140395
2100;2010/7/2 11:00;0.33516877341987134
2160;2010/7/2 12:00;0.24828962094853083
2220;2010/7/2 13:00;0.20852023022497068
2280;2010/7/2 14:00;0.2366904329392436
2340;2010/7/2 15:00;0.3631951627528197
2400;2010/7/2 16:00;0.26905937920117384
2460;2010/7/2 17:00;0.20918764749370286
2520;2010/7/2 18:00;0.7019293744189331
2580;2010/7/2 19:00;0.9869839234566
2640;2010/7/2 20:00;1.5684785470851317
2700;2010/7/2 21:00;2.937701604967064
2760;2010/7/2 22:00;2.888701194144647
2820;2010/7/2 23:00;1.3972570707076006
2880;2010/7/3 0:00;0.17980408414873023
2940;2010/7/3 1:00;0.3439177216090269
3000;2010/7/3 2:00;0.33220971637488916
3060;2010/7/3 3:00;0.20703614428288247
3120;2010/7/3 4:00;0.18375686639768635
3180;2010/7/3 5:00;0.29481201142287516
3240;2010/7/3 6:00;1.6447332073158258
3300;2010/7/3 7:00;1.3946402191070937
